,name,mcc,time,transaction_value,time_interval_to_next,time_interval_from_last
15493,people1936,Fast Food Restaurants,2020-04-30 17:59:00,49,0 days 00:30:00.000000000,0 days 02:52:00.000000000
15494,people1936,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:29:00,46,0 days 00:32:00.000000000,0 days 00:30:00.000000000
15495,people1936,Fast Food Restaurants,2020-04-30 19:01:00,79,0 days 00:00:00.000000000,0 days 00:32:00.000000000
15496,people1937,Book Stores,2020-04-30 09:00:00,24,0 days 01:00:00.000000000,0 days 00:00:00.000000000
15497,people1937,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:00:00,15,0 days 01:23:00.000000000,0 days 01:00:00.000000000
15498,people1937,Bakeries,2020-04-30 11:23:00,10,0 days 01:35:00.000000000,0 days 01:23:00.000000000
15499,people1937,"Grocery Stores, Supermarkets",2020-04-30 12:58:00,16,0 days 03:08:00.000000000,0 days 01:35:00.000000000
15500,people1937,Drug Stores and Pharmacies,2020-04-30 16:06:00,20,0 days 00:08:00.000000000,0 days 03:08:00.000000000
15501,people1937,Fast Food Restaurants,2020-04-30 16:14:00,52,0 days 01:03:00.000000000,0 days 00:08:00.000000000
15502,people1937,Drug Stores and Pharmacies,2020-04-30 17:17:00,71,0 days 01:51:00.000000000,0 days 01:03:00.000000000
15503,people1937,Fast Food Restaurants,2020-04-30 19:08:00,77,0 days 00:00:00.000000000,0 days 01:51:00.000000000
15504,people1938,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,25,0 days 02:10:00.000000000,0 days 00:00:00.000000000
15505,people1938,Bakeries,2020-04-30 11:10:00,33,0 days 02:12:00.000000000,0 days 02:10:00.000000000
15506,people1938,Bakeries,2020-04-30 13:22:00,61,0 days 00:50:00.000000000,0 days 02:12:00.000000000
15507,people1938,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:12:00,50,0 days 00:36:00.000000000,0 days 00:50:00.000000000
15508,people1938,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:48:00,23,0 days 03:12:00.000000000,0 days 00:36:00.000000000
15509,people1938,Fast Food Restaurants,2020-04-30 18:00:00,78,0 days 02:14:00.000000000,0 days 03:12:00.000000000
15510,people1938,"Grocery Stores, Supermarkets",2020-04-30 20:14:00,13,0 days 01:26:00.000000000,0 days 02:14:00.000000000
15511,people1938,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:40:00,65,0 days 00:00:00.000000000,0 days 01:26:00.000000000
15512,people1939,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,74,0 days 03:05:00.000000000,0 days 00:00:00.000000000
15513,people1939,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:05:00,36,0 days 01:20:00.000000000,0 days 03:05:00.000000000
15514,people1939,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:25:00,43,0 days 00:27:00.000000000,0 days 01:20:00.000000000
15515,people1939,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:52:00,60,0 days 01:28:00.000000000,0 days 00:27:00.000000000
15516,people1939,Bakeries,2020-04-30 15:20:00,15,0 days 02:51:00.000000000,0 days 01:28:00.000000000
15517,people1939,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:11:00,34,0 days 01:59:00.000000000,0 days 02:51:00.000000000
15518,people1939,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:10:00,18,0 days 01:36:00.000000000,0 days 01:59:00.000000000
15519,people1939,Drug Stores and Pharmacies,2020-04-30 21:46:00,59,0 days 00:00:00.000000000,0 days 01:36:00.000000000
15520,people1940,Bakeries,2020-04-30 09:00:00,77,0 days 00:38:00.000000000,0 days 00:00:00.000000000
15521,people1940,Drug Stores and Pharmacies,2020-04-30 09:38:00,63,0 days 02:09:00.000000000,0 days 00:38:00.000000000
15522,people1940,Fast Food Restaurants,2020-04-30 11:47:00,29,0 days 02:13:00.000000000,0 days 02:09:00.000000000
15523,people1940,"Grocery Stores, Supermarkets",2020-04-30 14:00:00,71,0 days 00:07:00.000000000,0 days 02:13:00.000000000
15524,people1940,"Grocery Stores, Supermarkets",2020-04-30 14:07:00,35,0 days 01:13:00.000000000,0 days 00:07:00.000000000
15525,people1940,Drug Stores and Pharmacies,2020-04-30 15:20:00,79,0 days 02:45:00.000000000,0 days 01:13:00.000000000
15526,people1940,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:05:00,45,0 days 03:04:00.000000000,0 days 02:45:00.000000000
15527,people1940,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:09:00,40,0 days 00:00:00.000000000,0 days 03:04:00.000000000
15528,people1941,Fast Food Restaurants,2020-04-30 09:00:00,78,0 days 02:24:00.000000000,0 days 00:00:00.000000000
15529,people1941,Bakeries,2020-04-30 11:24:00,77,0 days 02:50:00.000000000,0 days 02:24:00.000000000
15530,people1941,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:14:00,28,0 days 02:23:00.000000000,0 days 02:50:00.000000000
15531,people1941,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:37:00,46,0 days 02:53:00.000000000,0 days 02:23:00.000000000
15532,people1941,Book Stores,2020-04-30 19:30:00,38,0 days 02:37:00.000000000,0 days 02:53:00.000000000
15533,people1941,Book Stores,2020-04-30 22:07:00,29,0 days 01:08:00.000000000,0 days 02:37:00.000000000
15534,people1941,Drug Stores and Pharmacies,2020-04-30 23:15:00,25,0 days 01:18:00.000000000,0 days 01:08:00.000000000
15535,people1941,Book Stores,2020-05-01 00:33:00,33,0 days 00:00:00.000000000,0 days 01:18:00.000000000
15536,people1942,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,69,0 days 00:35:00.000000000,0 days 00:00:00.000000000
15537,people1942,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:35:00,55,0 days 02:52:00.000000000,0 days 00:35:00.000000000
15538,people1942,Book Stores,2020-04-30 12:27:00,60,0 days 01:30:00.000000000,0 days 02:52:00.000000000
15539,people1942,Book Stores,2020-04-30 13:57:00,15,0 days 00:10:00.000000000,0 days 01:30:00.000000000
15540,people1942,"Grocery Stores, Supermarkets",2020-04-30 14:07:00,16,0 days 00:25:00.000000000,0 days 00:10:00.000000000
15541,people1942,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:32:00,14,0 days 00:35:00.000000000,0 days 00:25:00.000000000
15542,people1942,"Grocery Stores, Supermarkets",2020-04-30 15:07:00,35,0 days 00:40:00.000000000,0 days 00:35:00.000000000
15543,people1942,Drug Stores and Pharmacies,2020-04-30 15:47:00,12,0 days 00:00:00.000000000,0 days 00:40:00.000000000
15544,people1943,Drug Stores and Pharmacies,2020-04-30 09:00:00,75,0 days 02:19:00.000000000,0 days 00:00:00.000000000
15545,people1943,Fast Food Restaurants,2020-04-30 11:19:00,18,0 days 00:58:00.000000000,0 days 02:19:00.000000000
15546,people1943,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:17:00,47,0 days 00:40:00.000000000,0 days 00:58:00.000000000
15547,people1943,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:57:00,69,0 days 00:05:00.000000000,0 days 00:40:00.000000000
15548,people1943,Fast Food Restaurants,2020-04-30 13:02:00,34,0 days 02:03:00.000000000,0 days 00:05:00.000000000
15549,people1943,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:05:00,47,0 days 00:31:00.000000000,0 days 02:03:00.000000000
15550,people1943,Fast Food Restaurants,2020-04-30 15:36:00,30,0 days 03:05:00.000000000,0 days 00:31:00.000000000
15551,people1943,Bakeries,2020-04-30 18:41:00,19,0 days 00:00:00.000000000,0 days 03:05:00.000000000
15552,people1944,Book Stores,2020-04-30 09:00:00,12,0 days 03:07:00.000000000,0 days 00:00:00.000000000
15553,people1944,Drug Stores and Pharmacies,2020-04-30 12:07:00,72,0 days 00:38:00.000000000,0 days 03:07:00.000000000
15554,people1944,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:45:00,50,0 days 00:55:00.000000000,0 days 00:38:00.000000000
15555,people1944,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:40:00,22,0 days 02:23:00.000000000,0 days 00:55:00.000000000
15556,people1944,Book Stores,2020-04-30 16:03:00,50,0 days 02:26:00.000000000,0 days 02:23:00.000000000
15557,people1944,Bakeries,2020-04-30 18:29:00,63,0 days 00:17:00.000000000,0 days 02:26:00.000000000
15558,people1944,Drug Stores and Pharmacies,2020-04-30 18:46:00,48,0 days 01:04:00.000000000,0 days 00:17:00.000000000
15559,people1944,Fast Food Restaurants,2020-04-30 19:50:00,51,0 days 00:00:00.000000000,0 days 01:04:00.000000000
15560,people1945,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,57,0 days 01:45:00.000000000,0 days 00:00:00.000000000
15561,people1945,Drug Stores and Pharmacies,2020-04-30 10:45:00,40,0 days 01:25:00.000000000,0 days 01:45:00.000000000
15562,people1945,Fast Food Restaurants,2020-04-30 12:10:00,40,0 days 01:28:00.000000000,0 days 01:25:00.000000000
15563,people1945,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:38:00,57,0 days 02:28:00.000000000,0 days 01:28:00.000000000
15564,people1945,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:06:00,59,0 days 02:15:00.000000000,0 days 02:28:00.000000000
15565,people1945,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:21:00,37,0 days 00:41:00.000000000,0 days 02:15:00.000000000
15566,people1945,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:02:00,72,0 days 02:43:00.000000000,0 days 00:41:00.000000000
15567,people1945,Fast Food Restaurants,2020-04-30 21:45:00,79,0 days 00:00:00.000000000,0 days 02:43:00.000000000
15568,people1946,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,30,0 days 00:09:00.000000000,0 days 00:00:00.000000000
15569,people1946,Drug Stores and Pharmacies,2020-04-30 09:09:00,41,0 days 02:36:00.000000000,0 days 00:09:00.000000000
15570,people1946,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:45:00,12,0 days 03:06:00.000000000,0 days 02:36:00.000000000
15571,people1946,Book Stores,2020-04-30 14:51:00,11,0 days 01:31:00.000000000,0 days 03:06:00.000000000
15572,people1946,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:22:00,27,0 days 00:38:00.000000000,0 days 01:31:00.000000000
15573,people1946,Fast Food Restaurants,2020-04-30 17:00:00,77,0 days 00:34:00.000000000,0 days 00:38:00.000000000
15574,people1946,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:34:00,57,0 days 03:00:00.000000000,0 days 00:34:00.000000000
15575,people1946,"Grocery Stores, Supermarkets",2020-04-30 20:34:00,17,0 days 00:00:00.000000000,0 days 03:00:00.000000000
15576,people1947,Bakeries,2020-04-30 09:00:00,23,0 days 00:06:00.000000000,0 days 00:00:00.000000000
15577,people1947,Drug Stores and Pharmacies,2020-04-30 09:06:00,35,0 days 02:31:00.000000000,0 days 00:06:00.000000000
15578,people1947,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:37:00,48,0 days 02:09:00.000000000,0 days 02:31:00.000000000
15579,people1947,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:46:00,32,0 days 00:13:00.000000000,0 days 02:09:00.000000000
15580,people1947,Bakeries,2020-04-30 13:59:00,52,0 days 01:31:00.000000000,0 days 00:13:00.000000000
15581,people1947,Fast Food Restaurants,2020-04-30 15:30:00,63,0 days 00:10:00.000000000,0 days 01:31:00.000000000
15582,people1947,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:40:00,54,0 days 02:33:00.000000000,0 days 00:10:00.000000000
15583,people1947,Fast Food Restaurants,2020-04-30 18:13:00,31,0 days 00:00:00.000000000,0 days 02:33:00.000000000
15584,people1948,Fast Food Restaurants,2020-04-30 09:00:00,51,0 days 03:14:00.000000000,0 days 00:00:00.000000000
15585,people1948,Drug Stores and Pharmacies,2020-04-30 12:14:00,56,0 days 03:16:00.000000000,0 days 03:14:00.000000000
15586,people1948,Fast Food Restaurants,2020-04-30 15:30:00,75,0 days 00:58:00.000000000,0 days 03:16:00.000000000
15587,people1948,Bakeries,2020-04-30 16:28:00,58,0 days 00:38:00.000000000,0 days 00:58:00.000000000
15588,people1948,Bakeries,2020-04-30 17:06:00,11,0 days 02:06:00.000000000,0 days 00:38:00.000000000
15589,people1948,Fast Food Restaurants,2020-04-30 19:12:00,33,0 days 00:51:00.000000000,0 days 02:06:00.000000000
15590,people1948,Book Stores,2020-04-30 20:03:00,56,0 days 02:04:00.000000000,0 days 00:51:00.000000000
15591,people1948,Drug Stores and Pharmacies,2020-04-30 22:07:00,47,0 days 00:00:00.000000000,0 days 02:04:00.000000000
15592,people1949,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,56,0 days 03:01:00.000000000,0 days 00:00:00.000000000
15593,people1949,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:01:00,69,0 days 01:15:00.000000000,0 days 03:01:00.000000000
15594,people1949,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:16:00,12,0 days 01:08:00.000000000,0 days 01:15:00.000000000
15595,people1949,Bakeries,2020-04-30 14:24:00,53,0 days 01:04:00.000000000,0 days 01:08:00.000000000
15596,people1949,Drug Stores and Pharmacies,2020-04-30 15:28:00,13,0 days 00:58:00.000000000,0 days 01:04:00.000000000
15597,people1949,Fast Food Restaurants,2020-04-30 16:26:00,52,0 days 00:52:00.000000000,0 days 00:58:00.000000000
15598,people1949,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:18:00,69,0 days 00:57:00.000000000,0 days 00:52:00.000000000
15599,people1949,Fast Food Restaurants,2020-04-30 18:15:00,20,0 days 00:00:00.000000000,0 days 00:57:00.000000000
15600,people1950,Drug Stores and Pharmacies,2020-04-30 09:00:00,20,0 days 00:15:00.000000000,0 days 00:00:00.000000000
15601,people1950,Fast Food Restaurants,2020-04-30 09:15:00,56,0 days 01:38:00.000000000,0 days 00:15:00.000000000
15602,people1950,Bakeries,2020-04-30 10:53:00,34,0 days 02:06:00.000000000,0 days 01:38:00.000000000
15603,people1950,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:59:00,14,0 days 02:38:00.000000000,0 days 02:06:00.000000000
15604,people1950,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:37:00,32,0 days 00:56:00.000000000,0 days 02:38:00.000000000
15605,people1950,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:33:00,17,0 days 01:07:00.000000000,0 days 00:56:00.000000000
15606,people1950,Book Stores,2020-04-30 17:40:00,56,0 days 03:09:00.000000000,0 days 01:07:00.000000000
15607,people1950,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:49:00,69,0 days 00:00:00.000000000,0 days 03:09:00.000000000
15608,people1951,Book Stores,2020-04-30 09:00:00,48,0 days 02:52:00.000000000,0 days 00:00:00.000000000
15609,people1951,Fast Food Restaurants,2020-04-30 11:52:00,67,0 days 02:39:00.000000000,0 days 02:52:00.000000000
15610,people1951,Bakeries,2020-04-30 14:31:00,53,0 days 01:47:00.000000000,0 days 02:39:00.000000000
15611,people1951,"Grocery Stores, Supermarkets",2020-04-30 16:18:00,48,0 days 01:22:00.000000000,0 days 01:47:00.000000000
15612,people1951,Bakeries,2020-04-30 17:40:00,37,0 days 00:37:00.000000000,0 days 01:22:00.000000000
15613,people1951,Drug Stores and Pharmacies,2020-04-30 18:17:00,71,0 days 02:44:00.000000000,0 days 00:37:00.000000000
15614,people1951,Bakeries,2020-04-30 21:01:00,27,0 days 02:39:00.000000000,0 days 02:44:00.000000000
15615,people1951,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 23:40:00,26,0 days 00:00:00.000000000,0 days 02:39:00.000000000
15616,people1952,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,16,0 days 01:29:00.000000000,0 days 00:00:00.000000000
15617,people1952,Book Stores,2020-04-30 10:29:00,41,0 days 02:18:00.000000000,0 days 01:29:00.000000000
15618,people1952,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:47:00,74,0 days 00:52:00.000000000,0 days 02:18:00.000000000
15619,people1952,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:39:00,14,0 days 02:24:00.000000000,0 days 00:52:00.000000000
15620,people1952,Fast Food Restaurants,2020-04-30 16:03:00,61,0 days 01:32:00.000000000,0 days 02:24:00.000000000
15621,people1952,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:35:00,41,0 days 02:42:00.000000000,0 days 01:32:00.000000000
15622,people1952,Bakeries,2020-04-30 20:17:00,63,0 days 00:01:00.000000000,0 days 02:42:00.000000000
15623,people1952,Drug Stores and Pharmacies,2020-04-30 20:18:00,12,0 days 00:00:00.000000000,0 days 00:01:00.000000000
15624,people1953,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,21,0 days 02:11:00.000000000,0 days 00:00:00.000000000
15625,people1953,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:11:00,26,0 days 03:06:00.000000000,0 days 02:11:00.000000000
