,name,mcc,time,transaction_value
6613,people601,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:42:00,77
6614,people601,Book Stores,2020-04-30 12:07:00,64
6615,people601,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:00:00,49
6616,people601,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:42:00,68
6617,people601,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:04:00,46
6618,people601,Drug Stores and Pharmacies,2020-04-30 21:08:00,33
6619,people601,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 21:56:00,51
6620,people601,Bakeries,2020-05-01 00:31:00,22
6621,people601,Book Stores,2020-05-01 00:32:00,11
6622,people602,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,44
6623,people602,Fast Food Restaurants,2020-04-30 10:03:00,71
6624,people602,Drug Stores and Pharmacies,2020-04-30 11:23:00,15
6625,people602,Drug Stores and Pharmacies,2020-04-30 11:34:00,33
6626,people602,Drug Stores and Pharmacies,2020-04-30 12:46:00,44
6627,people602,Drug Stores and Pharmacies,2020-04-30 13:13:00,31
6628,people602,Drug Stores and Pharmacies,2020-04-30 15:57:00,42
6629,people602,Fast Food Restaurants,2020-04-30 18:27:00,70
6630,people602,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 21:43:00,12
6631,people602,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:37:00,54
6632,people602,Bakeries,2020-05-01 01:53:00,36
6633,people603,Bakeries,2020-04-30 09:00:00,27
6634,people603,Drug Stores and Pharmacies,2020-04-30 11:25:00,41
6635,people603,"Grocery Stores, Supermarkets",2020-04-30 11:39:00,65
6636,people603,Fast Food Restaurants,2020-04-30 11:54:00,46
6637,people603,Bakeries,2020-04-30 15:02:00,76
6638,people603,Book Stores,2020-04-30 15:57:00,20
6639,people603,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:55:00,31
6640,people603,Bakeries,2020-04-30 19:57:00,62
6641,people603,Drug Stores and Pharmacies,2020-04-30 23:07:00,34
6642,people603,Book Stores,2020-05-01 01:59:00,35
6643,people603,Fast Food Restaurants,2020-05-01 05:05:00,79
6644,people604,Fast Food Restaurants,2020-04-30 09:00:00,65
6645,people604,Bakeries,2020-04-30 10:21:00,41
6646,people604,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:42:00,21
6647,people604,Fast Food Restaurants,2020-04-30 11:16:00,44
6648,people604,Fast Food Restaurants,2020-04-30 11:49:00,79
6649,people604,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:52:00,28
6650,people604,Book Stores,2020-04-30 17:26:00,33
6651,people604,"Grocery Stores, Supermarkets",2020-04-30 18:31:00,31
6652,people604,Drug Stores and Pharmacies,2020-04-30 21:44:00,72
6653,people604,Drug Stores and Pharmacies,2020-04-30 23:18:00,18
6654,people604,Drug Stores and Pharmacies,2020-04-30 23:22:00,62
6655,people605,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,26
6656,people605,Bakeries,2020-04-30 11:20:00,26
6657,people605,Drug Stores and Pharmacies,2020-04-30 14:04:00,61
6658,people605,"Grocery Stores, Supermarkets",2020-04-30 16:24:00,76
6659,people605,Drug Stores and Pharmacies,2020-04-30 18:41:00,35
6660,people605,Drug Stores and Pharmacies,2020-04-30 20:15:00,48
6661,people605,Drug Stores and Pharmacies,2020-04-30 21:18:00,10
6662,people605,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:37:00,54
6663,people605,Book Stores,2020-05-01 00:14:00,57
6664,people605,Book Stores,2020-05-01 01:00:00,78
6665,people605,Bakeries,2020-05-01 03:44:00,43
6666,people606,Drug Stores and Pharmacies,2020-04-30 09:00:00,43
6667,people606,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:42:00,24
6668,people606,Bakeries,2020-04-30 09:44:00,31
6669,people606,Drug Stores and Pharmacies,2020-04-30 12:30:00,47
6670,people606,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:22:00,34
6671,people606,"Grocery Stores, Supermarkets",2020-04-30 16:52:00,15
6672,people606,Fast Food Restaurants,2020-04-30 18:18:00,73
6673,people606,Fast Food Restaurants,2020-04-30 18:53:00,75
6674,people606,Fast Food Restaurants,2020-04-30 19:56:00,48
6675,people606,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 21:22:00,39
6676,people606,Bakeries,2020-04-30 23:08:00,60
6677,people607,Book Stores,2020-04-30 09:00:00,46
6678,people607,Fast Food Restaurants,2020-04-30 11:31:00,27
6679,people607,Fast Food Restaurants,2020-04-30 12:20:00,54
6680,people607,Fast Food Restaurants,2020-04-30 14:09:00,15
6681,people607,Fast Food Restaurants,2020-04-30 16:17:00,25
6682,people607,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:09:00,14
6683,people607,Fast Food Restaurants,2020-04-30 21:10:00,17
6684,people607,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:15:00,48
6685,people607,Book Stores,2020-05-01 02:33:00,12
6686,people607,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 03:31:00,26
6687,people607,"Grocery Stores, Supermarkets",2020-05-01 03:52:00,79
6688,people608,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,55
6689,people608,Fast Food Restaurants,2020-04-30 09:11:00,54
6690,people608,Drug Stores and Pharmacies,2020-04-30 10:08:00,42
6691,people608,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:57:00,21
6692,people608,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:07:00,29
6693,people608,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:15:00,74
6694,people608,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:26:00,19
6695,people608,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:01:00,14
6696,people608,"Grocery Stores, Supermarkets",2020-04-30 17:08:00,24
6697,people608,Drug Stores and Pharmacies,2020-04-30 17:28:00,61
6698,people608,Bakeries,2020-04-30 18:38:00,56
6699,people609,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,66
6700,people609,Fast Food Restaurants,2020-04-30 12:06:00,45
6701,people609,Fast Food Restaurants,2020-04-30 14:19:00,49
6702,people609,Bakeries,2020-04-30 15:25:00,66
6703,people609,Book Stores,2020-04-30 18:07:00,36
6704,people609,Bakeries,2020-04-30 20:10:00,54
6705,people609,Bakeries,2020-04-30 21:38:00,69
6706,people609,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:25:00,56
6707,people609,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 02:23:00,79
6708,people609,Fast Food Restaurants,2020-05-01 02:48:00,33
6709,people609,Fast Food Restaurants,2020-05-01 06:01:00,50
6710,people610,Bakeries,2020-04-30 09:00:00,35
6711,people610,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:40:00,27
6712,people610,Fast Food Restaurants,2020-04-30 12:46:00,69
6713,people610,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:41:00,19
6714,people610,Fast Food Restaurants,2020-04-30 15:12:00,30
6715,people610,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 17:17:00,37
6716,people610,Drug Stores and Pharmacies,2020-04-30 18:48:00,69
6717,people610,Drug Stores and Pharmacies,2020-04-30 20:00:00,77
6718,people610,Drug Stores and Pharmacies,2020-04-30 21:58:00,31
6719,people610,Book Stores,2020-05-01 01:02:00,52
6720,people610,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 01:07:00,26
6721,people611,Fast Food Restaurants,2020-04-30 09:00:00,12
6722,people611,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:23:00,32
6723,people611,Drug Stores and Pharmacies,2020-04-30 10:57:00,19
6724,people611,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:05:00,33
6725,people611,Drug Stores and Pharmacies,2020-04-30 15:02:00,64
6726,people611,Drug Stores and Pharmacies,2020-04-30 16:34:00,26
6727,people611,Bakeries,2020-04-30 18:44:00,23
6728,people611,Drug Stores and Pharmacies,2020-04-30 19:56:00,42
6729,people611,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 21:30:00,35
6730,people611,Book Stores,2020-04-30 22:22:00,51
6731,people611,Fast Food Restaurants,2020-04-30 23:55:00,31
6732,people612,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,55
6733,people612,Fast Food Restaurants,2020-04-30 11:16:00,64
6734,people612,"Grocery Stores, Supermarkets",2020-04-30 11:38:00,25
6735,people612,Bakeries,2020-04-30 14:51:00,31
6736,people612,Drug Stores and Pharmacies,2020-04-30 18:09:00,18
6737,people612,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:28:00,19
6738,people612,Drug Stores and Pharmacies,2020-04-30 20:22:00,24
6739,people612,Drug Stores and Pharmacies,2020-04-30 21:34:00,28
6740,people612,Drug Stores and Pharmacies,2020-05-01 00:01:00,68
6741,people612,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:30:00,75
6742,people612,Bakeries,2020-05-01 04:23:00,33
6743,people613,Drug Stores and Pharmacies,2020-04-30 09:00:00,79
6744,people613,Drug Stores and Pharmacies,2020-04-30 10:17:00,36
6745,people613,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:38:00,14
6746,people613,"Grocery Stores, Supermarkets",2020-04-30 15:34:00,17
6747,people613,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:19:00,23
6748,people613,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:17:00,48
6749,people613,Bakeries,2020-04-30 20:04:00,18
6750,people613,"Grocery Stores, Supermarkets",2020-04-30 22:36:00,72
6751,people613,Bakeries,2020-05-01 01:51:00,45
6752,people613,Drug Stores and Pharmacies,2020-05-01 02:40:00,16
6753,people613,Drug Stores and Pharmacies,2020-05-01 03:13:00,43
6754,people614,Book Stores,2020-04-30 09:00:00,48
6755,people614,"Grocery Stores, Supermarkets",2020-04-30 11:26:00,75
6756,people614,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:45:00,31
6757,people614,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:56:00,29
6758,people614,Bakeries,2020-04-30 17:41:00,50
6759,people614,Drug Stores and Pharmacies,2020-04-30 19:50:00,73
6760,people614,Drug Stores and Pharmacies,2020-04-30 20:07:00,40
6761,people614,Bakeries,2020-04-30 21:23:00,46
6762,people614,"Grocery Stores, Supermarkets",2020-04-30 22:05:00,55
6763,people614,Drug Stores and Pharmacies,2020-04-30 23:58:00,68
6764,people614,Drug Stores and Pharmacies,2020-05-01 02:19:00,50
6765,people615,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,20
6766,people615,"Grocery Stores, Supermarkets",2020-04-30 11:05:00,36
6767,people615,Drug Stores and Pharmacies,2020-04-30 13:26:00,44
6768,people615,Drug Stores and Pharmacies,2020-04-30 14:34:00,10
6769,people615,Drug Stores and Pharmacies,2020-04-30 17:09:00,36
6770,people615,Drug Stores and Pharmacies,2020-04-30 17:23:00,45
6771,people615,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:17:00,14
6772,people615,Fast Food Restaurants,2020-04-30 21:05:00,68
6773,people615,Fast Food Restaurants,2020-04-30 21:45:00,65
6774,people615,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:09:00,38
6775,people615,Bakeries,2020-05-01 03:01:00,20
6776,people616,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,47
6777,people616,Book Stores,2020-04-30 09:18:00,67
6778,people616,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:31:00,20
6779,people616,Fast Food Restaurants,2020-04-30 14:20:00,38
6780,people616,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:40:00,78
6781,people616,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:10:00,13
6782,people616,Bakeries,2020-04-30 22:12:00,47
6783,people616,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 23:47:00,13
6784,people616,Drug Stores and Pharmacies,2020-05-01 00:39:00,18
6785,people616,"Grocery Stores, Supermarkets",2020-05-01 03:48:00,12
6786,people616,Book Stores,2020-05-01 05:23:00,21
6787,people617,Bakeries,2020-04-30 09:00:00,34
6788,people617,Bakeries,2020-04-30 12:14:00,19
6789,people617,Book Stores,2020-04-30 13:01:00,47
6790,people617,"Grocery Stores, Supermarkets",2020-04-30 15:44:00,56
6791,people617,Fast Food Restaurants,2020-04-30 16:39:00,64
6792,people617,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:46:00,51
6793,people617,Fast Food Restaurants,2020-04-30 21:10:00,39
6794,people617,Fast Food Restaurants,2020-04-30 21:54:00,49
6795,people617,Fast Food Restaurants,2020-05-01 00:43:00,19
6796,people617,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 03:50:00,73
6797,people617,Fast Food Restaurants,2020-05-01 05:38:00,55
6798,people618,Fast Food Restaurants,2020-04-30 09:00:00,25
6799,people618,Fast Food Restaurants,2020-04-30 09:07:00,33
6800,people618,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:10:00,46
6801,people618,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:50:00,27
6802,people618,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:22:00,78
6803,people618,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:38:00,74
6804,people618,Fast Food Restaurants,2020-04-30 23:25:00,24
6805,people618,Bakeries,2020-05-01 00:21:00,50
6806,people618,Drug Stores and Pharmacies,2020-05-01 02:49:00,14
6807,people618,Drug Stores and Pharmacies,2020-05-01 05:49:00,53
6808,people618,Drug Stores and Pharmacies,2020-05-01 06:29:00,54
6809,people619,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,71
6810,people619,Fast Food Restaurants,2020-04-30 10:13:00,75
6811,people619,Fast Food Restaurants,2020-04-30 10:43:00,72
6812,people619,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:59:00,76
6813,people619,Bakeries,2020-04-30 11:51:00,45
6814,people619,Book Stores,2020-04-30 12:35:00,41
6815,people619,"Grocery Stores, Supermarkets",2020-04-30 14:32:00,28
6816,people619,Drug Stores and Pharmacies,2020-04-30 15:01:00,51
6817,people619,Drug Stores and Pharmacies,2020-04-30 15:21:00,62
6818,people619,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:27:00,62
6819,people619,Bakeries,2020-04-30 15:49:00,34
6820,people620,Drug Stores and Pharmacies,2020-04-30 09:00:00,76
6821,people620,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:01:00,42
6822,people620,Drug Stores and Pharmacies,2020-04-30 13:44:00,77
6823,people620,Drug Stores and Pharmacies,2020-04-30 14:55:00,50
6824,people620,Drug Stores and Pharmacies,2020-04-30 17:34:00,53
6825,people620,"Grocery Stores, Supermarkets",2020-04-30 20:16:00,54
6826,people620,Bakeries,2020-04-30 21:18:00,40
6827,people620,Bakeries,2020-04-30 23:01:00,40
6828,people620,Drug Stores and Pharmacies,2020-05-01 00:28:00,18
6829,people620,Bakeries,2020-05-01 00:59:00,24
6830,people620,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 03:11:00,26
6831,people621,Book Stores,2020-04-30 09:00:00,30
